game_id,date,home_team,away_team,home_pitcher,away_pitcher,home_pitcher_era,home_pitcher_k9,away_pitcher_era,away_pitcher_k9,yrfi
663414,2022-05-29,Los Angeles Angels,Toronto Blue Jays,Patrick Sandoval,José Berríos,1.8054711246200608,9.109422492401215,4.511221945137157,6.665835411471321,1
661613,2022-05-30,Philadelphia Phillies,San Francisco Giants,Kyle Gibson,Logan Webb,3.646919431279621,8.18957345971564,3.77027027027027,6.263513513513513,0
661900,2022-05-30,Texas Rangers,Tampa Bay Rays,Glenn Otto,Drew Rasmussen,4.821428571428571,7.5,2.809248554913294,9.208092485549132,1
661989,2022-05-30,St. Louis Cardinals,San Diego Padres,Packy Naughton,Nick Martinez,2.6999999999999997,7.2,4.105263157894736,9.552631578947368,0
662373,2022-05-30,Oakland Athletics,Houston Astros,Paul Blackburn,Framber Valdez,2.605898123324397,6.9490616621983925,2.947890818858561,7.034739454094295,0
662545,2022-05-30,New York Mets,Washington Nationals,David Peterson,Erick Fedde,1.828125,7.59375,3.5027027027027025,8.61081081081081,1
662743,2022-05-30,Los Angeles Dodgers,Pittsburgh Pirates,Walker Buehler,Zach Thompson,3.3600000000000003,7.32,5.659793814432989,7.144329896907216,0
662854,2022-05-30,Detroit Tigers,Minnesota Twins,Beau Brieske,Dylan Bundy,4.937743190661479,5.357976653696499,4.161654135338346,8.221804511278195,0
662992,2022-05-30,Colorado Rockies,Miami Marlins,Ryan Feltner,Pablo López,5.76,12.6,2.5653206650831355,9.427553444180521,0
663109,2022-05-30,Cleveland Guardians,Kansas City Royals,Zach Plesac,Jonathan Heasley,4.6923076923076925,6.153846153846154,6.75,6.75,1
663298,2022-05-30,Boston Red Sox,Baltimore Orioles,Rich Hill,Tyler Wells,5.877551020408163,5.6938775510204085,3.718562874251497,7.032934131736526,1
663327,2022-05-30,Arizona Diamondbacks,Atlanta Braves,Zac Gallen,Spencer Strider,2.0289017341040463,8.271676300578036,3.6878048780487807,13.829268292682928,1
661075,2022-05-31,Baltimore Orioles,Seattle Mariners,Bryan Baker,George Kirby,4.973684210526316,9.947368421052632,3.673469387755102,9.0,1
661331,2022-05-31,New York Yankees,Los Angeles Angels,Jordan Montgomery,Noah Syndergaard,3.1764705882352944,7.147058823529412,2.75,7.166666666666666,1
661618,2022-05-31,Philadelphia Phillies,San Francisco Giants,Ranger Suárez,Jakob Junis,4.47554347826087,7.190217391304349,2.389380530973451,6.929203539823008,0
661797,2022-05-31,Toronto Blue Jays,Chicago White Sox,Kevin Gausman,Lucas Giolito,2.3381443298969073,10.02061855670103,3.309677419354838,11.84516129032258,1
661884,2022-05-31,Texas Rangers,Tampa Bay Rays,Martín Pérez,Ryan Yarbrough,1.8179551122194515,7.002493765586036,2.968586387434555,6.926701570680628,0
661977,2022-05-31,St. Louis Cardinals,San Diego Padres,Adam Wainwright,Blake Snell,3.2977099236641223,7.007633587786259,6.3,10.799999999999999,0
662367,2022-05-31,Oakland Athletics,Houston Astros,Frankie Montas,Cristian Javier,3.475862068965517,10.117241379310345,2.2671755725190836,11.541984732824426,0
662544,2022-05-31,New York Mets,Washington Nationals,Trevor Williams,Patrick Corbin,3.1621621621621623,8.756756756756758,6.693593314763232,8.047353760445683,1
662735,2022-05-31,Los Angeles Dodgers,Pittsburgh Pirates,Julio Urías,Mitch Keller,3.5084745762711864,6.5593220338983045,6.267857142857142,8.035714285714286,1
662806,2022-05-31,Detroit Tigers,Minnesota Twins,Rony García,Devin Smeltzer,4.467625899280576,10.100719424460433,0.7714285714285715,4.821428571428571,1
662836,2022-05-31,Detroit Tigers,Minnesota Twins,Joey Wentz,Cole Sands,20.25,3.375,7.2,12.6,1
663034,2022-05-31,Cleveland Guardians,Kansas City Royals,Cal Quantrill,Daniel Lynch IV,3.3969631236442517,5.622559652928416,4.188365650969529,8.227146814404433,1
663154,2022-05-31,Chicago Cubs,Milwaukee Brewers,Justin Steele,Eric Lauer,5.420454545454546,9.818181818181817,2.237142857142857,11.10857142857143,1
663297,2022-05-31,Boston Red Sox,Cincinnati Reds,Michael Wacha,Luis Castillo,3.8697068403908794,7.299674267100976,4.354838709677419,7.838709677419355,0
663329,2022-05-31,Arizona Diamondbacks,Atlanta Braves,Humberto Castellanos,Charlie Morton,4.983221476510068,6.161073825503356,5.5687500000000005,8.184375000000001,1
661330,2022-06-01,New York Yankees,Los Angeles Angels,Nestor Cortes,Reid Detmers,1.4049773755656112,11.056561085972852,4.759878419452888,7.221884498480243,1
661343,2022-06-01,Baltimore Orioles,Seattle Mariners,Kyle Bradish,Robbie Ray,6.8936170212765955,8.617021276595745,4.293286219081273,9.302120141342758,0
661612,2022-06-01,Philadelphia Phillies,San Francisco Giants,Aaron Nola,Carlos Rodón,3.436363636363636,11.399999999999997,3.1463414634146343,12.146341463414634,0
661764,2022-06-01,Toronto Blue Jays,Chicago White Sox,Hyun Jin Ryu,Michael Kopech,6.58125,4.89375,1.5365853658536586,8.121951219512196,1
661963,2022-06-01,Texas Rangers,Tampa Bay Rays,Jon Gray,Jeffrey Springs,4.791808873720137,9.030716723549489,1.3873517786561262,9.284584980237153,0
661982,2022-06-01,St. Louis Cardinals,San Diego Padres,Dakota Hudson,Yu Darvish,3.1376146788990824,5.28440366972477,3.9193548387096775,7.776497695852536,1
662366,2022-06-01,Oakland Athletics,Houston Astros,Cole Irvin,Justin Verlander,3.654696132596685,6.339779005524862,2.1300639658848612,8.808102345415778,0
662721,2022-06-01,Los Angeles Dodgers,Pittsburgh Pirates,Mitch White,Jose Quintana,4.576271186440678,8.694915254237287,2.9097744360902253,6.902255639097744,1
662833,2022-06-01,Detroit Tigers,Minnesota Twins,Tarik Skubal,Bailey Ober,2.3956834532374103,9.971223021582734,2.689655172413793,7.758620689655172,1
663031,2022-06-01,Cleveland Guardians,Kansas City Royals,Konnor Pilkington,Brad Keller,3.8333333333333335,7.666666666666667,3.8076923076923075,6.576923076923077,0
663296,2022-06-01,Boston Red Sox,Cincinnati Reds,Garrett Whitlock,Hunter Greene,3.0297029702970297,10.693069306930692,5.764044943820225,11.073033707865168,0
663326,2022-06-01,Arizona Diamondbacks,Atlanta Braves,Madison Bumgarner,Kyle Wright,2.3452115812917596,6.614699331848553,2.1824480369515014,10.849884526558892,1
661247,2022-06-02,Baltimore Orioles,Seattle Mariners,Jordan Lyles,Chris Flexen,4.2387096774193544,7.490322580645161,5.26829268292683,6.651219512195123,1
661329,2022-06-02,New York Yankees,Los Angeles Angels,Jameson Taillon,Reid Detmers,2.6104972375690605,7.085635359116021,4.759878419452888,7.221884498480243,0
661340,2022-06-02,Milwaukee Brewers,San Diego Padres,Adrian Houser,Sean Manaea,3.0,6.818181818181818,3.8235294117647056,9.529411764705882,0
661397,2022-06-02,Miami Marlins,San Francisco Giants,Sandy Alcantara,Alex Wood,2.1643286573146296,8.224448897795593,5.228323699421966,8.973988439306359,0
661762,2022-06-02,Toronto Blue Jays,Chicago White Sox,Alek Manoah,Johnny Cueto,1.5496688741721854,8.403973509933774,3.0306122448979584,3.8571428571428563,0
661934,2022-06-02,Texas Rangers,Tampa Bay Rays,Taylor Hearn,Corey Kluber,5.667638483965015,9.288629737609329,3.6,8.208,0
662693,2022-06-02,Los Angeles Dodgers,New York Mets,Tony Gonsolin,Taijuan Walker,2.26890756302521,8.773109243697478,4.549450549450549,5.043956043956044,0
662832,2022-06-02,Detroit Tigers,Minnesota Twins,Alex Faedo,Chris Archer,3.889830508474577,5.26271186440678,4.959183673469387,7.255102040816326,1
663000,2022-06-02,Colorado Rockies,Atlanta Braves,Austin Gomber,Ian Anderson,5.582022471910111,7.766292134831459,4.293800539083557,6.695417789757412,1
663091,2022-06-02,Cincinnati Reds,Washington Nationals,Graham Ashcraft,Joan Adon,1.6875,3.375,6.36923076923077,7.753846153846155,1
663139,2022-06-02,Chicago Cubs,St. Louis Cardinals,Keegan Thompson,Matthew Liberatore,1.6216216216216215,8.91891891891892,1.4025974025974026,8.59090909090909,1
661058,2022-06-03,Baltimore Orioles,Cleveland Guardians,Bruce Zimmermann,Shane Bieber,4.57308584686775,7.642691415313226,2.817391304347826,8.639999999999999,1
661318,2022-06-03,New York Yankees,Detroit Tigers,Gerrit Cole,Elvin Rodriguez,3.3471074380165287,10.878099173553718,5.173652694610778,6.62874251497006,0
661334,2022-06-03,Milwaukee Brewers,San Diego Padres,Corbin Burnes,Joe Musgrove,1.9,10.85,2.571428571428571,9.0,1
661396,2022-06-03,Miami Marlins,San Francisco Giants,Richard Bleier,John Brebbia,7.180851063829787,5.457446808510638,2.4945652173913047,7.7771739130434785,1
661642,2022-06-03,Philadelphia Phillies,Los Angeles Angels,Zach Eflin,Chase Silseth,4.3884297520661155,8.702479338842975,3.0681818181818183,6.136363636363637,1
661897,2022-06-03,Tampa Bay Rays,Chicago White Sox,Shane McClanahan,Davis Martin,2.370449678800856,12.83511777301927,4.95,6.5249999999999995,1
661913,2022-06-03,Texas Rangers,Seattle Mariners,Dane Dunning,Logan Gilbert,4.990521327014218,9.213270142180093,2.192307692307692,9.173076923076923,0
662365,2022-06-03,Oakland Athletics,Boston Red Sox,James Kaprielian,Nathan Eovaldi,6.352941176470588,6.988235294117646,3.7984790874524714,9.855513307984792,0
662452,2022-06-03,Pittsburgh Pirates,Arizona Diamondbacks,JT Brubaker,Merrill Kelly,3.991304347826087,8.921739130434782,2.9123595505617983,8.191011235955058,1
662692,2022-06-03,Kansas City Royals,Houston Astros,Brady Singer,José Urquidy,2.8757396449704142,9.266272189349113,4.3392857142857135,5.992346938775509,0
662720,2022-06-03,Los Angeles Dodgers,New York Mets,Tyler Anderson,Chris Bassitt,2.9055118110236218,8.858267716535432,3.4752475247524757,9.196039603960397,0
662980,2022-06-03,Colorado Rockies,Atlanta Braves,Chad Kuhl,Max Fried,3.233983286908078,6.994428969359332,3.7025316455696204,8.20253164556962,0
663119,2022-06-03,Cincinnati Reds,Washington Nationals,Mike Minor,Josiah Gray,5.68421052631579,11.36842105263158,4.821428571428571,10.266806722689077,1
663153,2022-06-03,Chicago Cubs,St. Louis Cardinals,Marcus Stroman,Miles Mikolas,4.221238938053097,7.8053097345132745,2.3431952662721893,6.497041420118343,1
661214,2022-06-04,Milwaukee Brewers,San Diego Padres,Aaron Ashby,MacKenzie Gore,3.327731092436975,12.554621848739496,2.481894150417827,10.002785515320335,0
661278,2022-06-04,New York Yankees,Detroit Tigers,Luis Severino,Beau Brieske,2.8356164383561637,8.876712328767121,5.103092783505154,5.4742268041237105,1
661346,2022-06-04,Baltimore Orioles,Cleveland Guardians,Tyler Wells,Triston McKenzie,3.356756756756757,6.786486486486487,2.1448598130841123,9.252336448598133,1
661395,2022-06-04,Miami Marlins,San Francisco Giants,Pablo López,Logan Webb,2.3632385120350112,9.275711159737419,3.7317073170731705,6.75,0
661615,2022-06-04,Philadelphia Phillies,Los Angeles Angels,Zack Wheeler,Michael Lorenzen,4.037383177570094,9.96728971962617,3.433915211970075,5.925187032418953,1
661749,2022-06-04,Toronto Blue Jays,Minnesota Twins,José Berríos,Dylan Bundy,5.139759036144577,6.5710843373493955,4.380794701986755,7.778145695364238,1
661896,2022-06-04,Tampa Bay Rays,Chicago White Sox,Drew Rasmussen,Dylan Cease,3.412087912087912,9.197802197802197,3.6185567010309274,12.525773195876289,0
661936,2022-06-04,Texas Rangers,Seattle Mariners,Glenn Otto,Marco Gonzales,4.40625,7.3125,3.51,5.8725,0
662364,2022-06-04,Oakland Athletics,Boston Red Sox,Paul Blackburn,Nick Pivetta,2.876513317191283,6.929782082324456,4.2827586206896555,8.751724137931035,0
662451,2022-06-04,Pittsburgh Pirates,Arizona Diamondbacks,Roansy Contreras,Zach Davies,2.283582089552239,9.940298507462687,4.466165413533834,6.496240601503759,0
662687,2022-06-04,Los Angeles Dodgers,New York Mets,Walker Buehler,David Peterson,3.5555555555555554,7.555555555555555,2.577272727272727,6.872727272727273,1
662689,2022-06-04,Kansas City Royals,Houston Astros,Kris Bubic,Luis Garcia,12.10344827586207,6.517241379310345,3.0461538461538464,9.623076923076923,0
662987,2022-06-04,Colorado Rockies,Atlanta Braves,Kyle Freeland,Spencer Strider,4.398190045248869,6.78054298642534,3.974025974025974,13.909090909090908,0
663102,2022-06-04,Cincinnati Reds,Washington Nationals,Tyler Mahle,Erick Fedde,5.248380129589634,9.330453563714904,4.285714285714286,8.428571428571429,1
661151,2022-06-05,Baltimore Orioles,Cleveland Guardians,Dean Kremer,Zach Plesac,9.0,9.0,4.395348837209302,6.279069767441861,1
661241,2022-06-05,Milwaukee Brewers,San Diego Padres,Eric Lauer,Mike Clevinger,2.3823529411764706,11.262032085561499,3.2142857142857144,9.642857142857142,1
661277,2022-06-05,New York Yankees,Detroit Tigers,Jordan Montgomery,Rony García,2.9855769230769225,6.944711538461537,5.59171597633136,10.544378698224852,0
661633,2022-06-05,Philadelphia Phillies,Los Angeles Angels,Kyle Gibson,Patrick Sandoval,3.5960698689956336,8.017467248908298,2.4899135446685876,9.259365994236312,0
661747,2022-06-05,Toronto Blue Jays,Minnesota Twins,Kevin Gausman,Devin Smeltzer,2.5165048543689323,9.96116504854369,1.2,4.95,1
661895,2022-06-05,Tampa Bay Rays,Chicago White Sox,Ryan Yarbrough,Lucas Giolito,3.155844155844156,6.428571428571429,3.9940828402366857,12.142011834319526,1
661962,2022-06-05,Texas Rangers,Seattle Mariners,Martín Pérez,George Kirby,1.6455981941309255,6.948081264108353,2.9508196721311473,9.59016393442623,0
662363,2022-06-05,Oakland Athletics,Boston Red Sox,Frankie Montas,Rich Hill,3.39622641509434,9.792452830188681,6.452830188679245,6.113207547169811,1
662450,2022-06-05,Pittsburgh Pirates,Arizona Diamondbacks,Zach Thompson,Zac Gallen,5.3999999999999995,7.061538461538461,2.1315789473684212,8.38421052631579,0
662612,2022-06-05,Los Angeles Dodgers,New York Mets,Julio Urías,Trevor Williams,3.7384615384615385,7.061538461538461,2.785714285714285,7.928571428571427,1
662688,2022-06-05,Kansas City Royals,Houston Astros,Jonathan Heasley,Framber Valdez,6.117187499999999,6.117187499999999,2.717724288840263,7.030634573304158,0
662990,2022-06-05,Colorado Rockies,Atlanta Braves,Ryan Feltner,Charlie Morton,4.153846153846154,10.846153846153845,5.708571428571429,8.254285714285714,1
663058,2022-06-05,Cincinnati Reds,Washington Nationals,Luis Castillo,Patrick Corbin,3.375,9.450000000000001,7.223376623376625,8.345454545454546,1
663138,2022-06-05,Chicago Cubs,St. Louis Cardinals,Justin Steele,Adam Wainwright,5.418367346938775,9.918367346938775,2.979310344827586,7.572413793103449,1
662278,2022-06-06,San Diego Padres,New York Mets,Blake Snell,Carlos Carrasco,5.357142857142857,10.285714285714285,3.6638830897703545,8.342379958246346,1
662613,2022-06-06,Kansas City Royals,Toronto Blue Jays,Daniel Lynch IV,Ross Stripling,4.768831168831169,7.994805194805196,4.3999999999999995,7.9,0
662762,2022-06-06,Houston Astros,Seattle Mariners,Cristian Javier,Robbie Ray,2.265734265734266,11.328671328671328,4.439597315436242,9.37751677852349,1
663065,2022-06-06,Cincinnati Reds,Arizona Diamondbacks,Hunter Greene,Madison Bumgarner,6.0,11.571428571428573,2.3938144329896907,6.791752577319588,1
663134,2022-06-06,Cleveland Guardians,Texas Rangers,Cal Quantrill,Jon Gray,3.462925851703406,5.735470941883766,4.35223880597015,9.832835820895523,0
663399,2022-06-06,Los Angeles Angels,Boston Red Sox,Noah Syndergaard,Michael Wacha,3.43491124260355,6.8698224852071,3.483870967741935,7.046920821114369,0
661169,2022-06-07,Miami Marlins,Washington Nationals,Edward Cabrera,Joan Adon,0.0,13.5,6.270142180094785,7.677725118483412,0
661170,2022-06-07,Baltimore Orioles,Chicago Cubs,Kyle Bradish,Keegan Thompson,6.499999999999999,8.999999999999998,1.9232876712328768,8.580821917808219,1
661205,2022-06-07,Milwaukee Brewers,Philadelphia Phillies,Jason Alexander,Ranger Suárez,2.571428571428571,3.8571428571428568,4.4543147208121825,7.401015228426395,1
661460,2022-06-07,Chicago White Sox,Los Angeles Dodgers,Michael Kopech,Mitch White,2.162790697674419,8.30232558139535,4.743243243243243,9.486486486486486,0
661516,2022-06-07,Atlanta Braves,Oakland Athletics,Kyle Wright,Cole Irvin,2.014925373134328,10.59275053304904,3.477272727272727,6.0681818181818175,1
661693,2022-06-07,Minnesota Twins,New York Yankees,Cole Sands,Jameson Taillon,8.0,11.0,2.436585365853658,6.914634146341463,1
661894,2022-06-07,Tampa Bay Rays,St. Louis Cardinals,Jeffrey Springs,Dakota Hudson,1.6219081272084803,9.636042402826854,2.926829268292683,5.121951219512195,0
662092,2022-06-07,San Francisco Giants,Colorado Rockies,Carlos Rodón,Germán Márquez,3.045112781954887,12.045112781954888,6.482142857142857,8.25,1
662277,2022-06-07,San Diego Padres,New York Mets,Yu Darvish,Taijuan Walker,4.106250000000001,7.481250000000001,4.397394136807818,4.837133550488599,1
662449,2022-06-07,Pittsburgh Pirates,Detroit Tigers,Jose Quintana,Wily Peralta,2.985882352941177,6.861176470588236,0.7058823529411764,8.470588235294118,0
662678,2022-06-07,Kansas City Royals,Toronto Blue Jays,Brad Keller,Alek Manoah,3.943298969072165,6.262886597938144,1.7314629258517034,8.170340681362724,0
662761,2022-06-07,Houston Astros,Seattle Mariners,Justin Verlander,Chris Flexen,2.2720156555772992,8.718199608610567,5.277272727272727,6.565909090909091,0
663064,2022-06-07,Cincinnati Reds,Arizona Diamondbacks,Graham Ashcraft,Tyler Gilbert,1.528301886792453,4.584905660377359,6.020270270270271,7.114864864864865,1
663122,2022-06-07,Cleveland Guardians,Texas Rangers,Cal Quantrill,Jon Gray,3.462925851703406,5.735470941883766,4.35223880597015,9.832835820895523,1
663391,2022-06-07,Los Angeles Angels,Boston Red Sox,José Suarez,Garrett Whitlock,6.821052631578949,7.957894736842107,2.7079646017699117,9.557522123893806,1
661109,2022-06-08,Baltimore Orioles,Chicago Cubs,Jordan Lyles,Marcus Stroman,4.418181818181818,7.363636363636364,5.2809917355371905,8.330578512396695,0
661150,2022-06-08,Miami Marlins,Washington Nationals,Sandy Alcantara,Josiah Gray,1.9963031423290207,8.384473197781887,4.587890625,10.494140625,0
661188,2022-06-08,Milwaukee Brewers,Philadelphia Phillies,Adrian Houser,Aaron Nola,2.915492957746479,6.971830985915493,3.7118644067796605,11.135593220338981,0
661459,2022-06-08,Chicago White Sox,Los Angeles Dodgers,Johnny Cueto,Tony Gonsolin,3.2586206896551717,4.4224137931034475,2.0610687022900764,8.65648854961832,1
661681,2022-06-08,Minnesota Twins,New York Yankees,Chris Archer,Nestor Cortes,4.666666666666666,7.083333333333334,1.1806083650190113,10.728136882129277,0
661892,2022-06-08,Tampa Bay Rays,St. Louis Cardinals,Corey Kluber,Packy Naughton,3.4160583941605838,8.014598540145986,2.9189189189189193,8.756756756756758,1
662094,2022-06-08,San Francisco Giants,Colorado Rockies,Alex Wood,Antonio Senzatela,5.071428571428571,8.928571428571429,5.018587360594796,3.4126394052044615,0
662223,2022-06-08,San Diego Padres,New York Mets,Sean Manaea,Chris Bassitt,3.6545454545454548,9.709090909090909,3.543438077634011,9.382624768946394,1
662448,2022-06-08,Pittsburgh Pirates,Detroit Tigers,Mitch Keller,Alex Faedo,6.049180327868852,8.114754098360656,3.8571428571428568,5.684210526315789,0
662679,2022-06-08,Kansas City Royals,Toronto Blue Jays,Brady Singer,Yusei Kikuchi,4.341708542713567,8.954773869346733,3.977337110481586,9.790368271954673,1
662760,2022-06-08,Houston Astros,Seattle Mariners,José Urquidy,Logan Gilbert,4.352803738317757,6.2453271028037385,2.142857142857143,9.267857142857142,1
663050,2022-06-08,Cincinnati Reds,Arizona Diamondbacks,Mike Minor,Merrill Kelly,7.020000000000001,10.8,2.955789473684211,7.901052631578948,0
663055,2022-06-08,Cleveland Guardians,Texas Rangers,Shane Bieber,Dane Dunning,2.80064829821718,9.014586709886547,4.771551724137931,9.193965517241377,0
663398,2022-06-08,Los Angeles Angels,Boston Red Sox,Reid Detmers,Nathan Eovaldi,4.411267605633803,7.301408450704225,3.5551601423487544,9.992882562277579,0
661194,2022-06-09,Milwaukee Brewers,Philadelphia Phillies,Corbin Burnes,Zach Eflin,2.306049822064057,11.001779359430605,3.875912408759124,8.474452554744525,1
661458,2022-06-09,Chicago White Sox,Los Angeles Dodgers,Dylan Cease,Tyler Anderson,3.375,12.33173076923077,2.6546762589928057,8.741007194244604,0
661514,2022-06-09,Atlanta Braves,Pittsburgh Pirates,Max Fried,JT Brubaker,3.362068965517241,7.862068965517242,4.351239669421487,8.814049586776859,0
661697,2022-06-09,Minnesota Twins,New York Yankees,Dylan Bundy,Gerrit Cole,5.041139240506329,7.775316455696202,3.079847908745247,10.933460076045627,1
661891,2022-06-09,Tampa Bay Rays,St. Louis Cardinals,Shane McClanahan,Miles Mikolas,2.4155069582504973,12.775347912524852,2.6145251396648046,6.536312849162012,0
662091,2022-06-09,San Francisco Giants,Colorado Rockies,Logan Webb,Austin Gomber,3.9461538461538463,7.009615384615385,6.252631578947369,7.84421052631579,0
662677,2022-06-09,Kansas City Royals,Baltimore Orioles,Kris Bubic,Jordan Lyles,9.616438356164384,6.287671232876712,4.418181818181818,7.363636363636364,0
663015,2022-06-09,Cleveland Guardians,Oakland Athletics,Konnor Pilkington,James Kaprielian,3.234375,8.71875,6.415841584158414,6.148514851485148,0
663049,2022-06-09,Cincinnati Reds,Arizona Diamondbacks,Tyler Mahle,Zach Davies,5.19438877755511,9.306613226452907,4.0044943820224725,6.552808988764046,1
663413,2022-06-09,Los Angeles Angels,Boston Red Sox,Shohei Ohtani,Nick Pivetta,4.424999999999999,12.299999999999999,3.905660377358491,8.773584905660378,0
661284,2022-06-10,New York Yankees,Chicago Cubs,Luis Severino,Wade Miley,2.5874999999999995,9.225,3.375,5.625,0
661485,2022-06-10,Chicago White Sox,Texas Rangers,Reynaldo López,Matt Bush,5.613861386138613,6.282178217821782,3.951219512195122,11.359756097560975,0
661513,2022-06-10,Atlanta Braves,Pittsburgh Pirates,Spencer Strider,Roansy Contreras,3.8117647058823536,13.658823529411766,1.9531914893617022,10.340425531914894,0
661617,2022-06-10,Philadelphia Phillies,Arizona Diamondbacks,Kyle Gibson,Zac Gallen,4.010460251046026,8.020920502092052,2.206730769230769,8.177884615384617,1
661678,2022-06-10,Minnesota Twins,Tampa Bay Rays,Devin Smeltzer,Drew Rasmussen,1.5882352941176472,4.63235294117647,3.0591133004926108,8.51231527093596,1
661983,2022-06-10,St. Louis Cardinals,Cincinnati Reds,Andre Pallante,Luis Castillo,1.267605633802817,6.084507042253521,3.5454545454545454,9.272727272727273,1
662090,2022-06-10,San Francisco Giants,Los Angeles Dodgers,Jakob Junis,Walker Buehler,2.2500000000000004,7.500000000000002,3.9959999999999996,7.667999999999999,0
662129,2022-06-10,Seattle Mariners,Boston Red Sox,Marco Gonzales,Rich Hill,3.5429864253393664,5.925339366515837,5.9491525423728815,6.254237288135593,1
662275,2022-06-10,San Diego Padres,Colorado Rockies,Joe Musgrove,Chad Kuhl,2.3389830508474576,8.796610169491526,2.939240506329114,6.767088607594937,0
662511,2022-06-10,Washington Nationals,Milwaukee Brewers,Erick Fedde,Aaron Ashby,4.522167487684729,7.980295566502463,3.572519083969466,12.6412213740458,1
662676,2022-06-10,Kansas City Royals,Baltimore Orioles,Jonathan Heasley,Bruce Zimmermann,5.76219512195122,6.420731707317074,4.819354838709677,7.2,1
662759,2022-06-10,Houston Astros,Miami Marlins,Luis Garcia,Pablo López,3.0,8.9375,2.597194388777555,9.14428857715431,1
662831,2022-06-10,Detroit Tigers,Toronto Blue Jays,Elvin Rodriguez,José Berríos,7.27461139896373,6.854922279792746,4.903719912472647,7.503282275711159,1
663014,2022-06-10,Cleveland Guardians,Oakland Athletics,Triston McKenzie,Paul Blackburn,2.4078947368421058,9.000000000000002,3.2128146453089244,6.919908466819221,1
663390,2022-06-10,Los Angeles Angels,New York Mets,Jhonathan Díaz,Tylor Megill,2.0377358490566038,6.113207547169811,3.698630136986302,9.339041095890414,0
661160,2022-06-11,Atlanta Braves,Pittsburgh Pirates,Charlie Morton,Zach Thompson,5.826315789473684,8.739473684210527,4.943661971830986,7.073239436619719,1
661276,2022-06-11,New York Yankees,Chicago Cubs,Jordan Montgomery,Matt Swarmer,2.973568281938326,6.958149779735682,1.5,8.25,1
661484,2022-06-11,Chicago White Sox,Texas Rangers,Lucas Giolito,Martín Pérez,3.8983957219251337,11.406417112299465,1.7473903966597077,7.215031315240084,0
661614,2022-06-11,Philadelphia Phillies,Arizona Diamondbacks,Zack Wheeler,Madison Bumgarner,3.9568965517241383,10.241379310344827,2.6737864077669906,6.815533980582524,1
661976,2022-06-11,St. Louis Cardinals,Cincinnati Reds,Adam Wainwright,Hunter Greene,2.943396226415094,6.905660377358491,5.4,11.442857142857147,0
662089,2022-06-11,San Francisco Giants,Los Angeles Dodgers,Sam Long,Clayton Kershaw,1.7357142857142858,6.364285714285715,1.9894736842105263,10.610526315789473,0
662128,2022-06-11,Seattle Mariners,Boston Red Sox,George Kirby,Michael Wacha,2.958904109589041,8.753424657534246,3.007594936708861,6.903797468354432,1
662222,2022-06-11,San Diego Padres,Colorado Rockies,MacKenzie Gore,Kyle Freeland,2.255696202531645,10.458227848101263,4.12809917355372,6.526859504132232,0
662251,2022-06-11,San Diego Padres,Colorado Rockies,Nick Martinez,Ryan Feltner,4.164179104477612,8.932835820895523,6.0,10.6,0
662510,2022-06-11,Washington Nationals,Milwaukee Brewers,Patrick Corbin,Eric Lauer,6.990498812351543,8.27315914489311,2.3048780487804876,10.8,1
662674,2022-06-11,Kansas City Royals,Baltimore Orioles,Daniel Lynch IV,Tyler Wells,5.155131264916468,7.861575178997613,3.426395939086295,6.5101522842639605,1
662756,2022-06-11,Houston Astros,Miami Marlins,Framber Valdez,Braxton Garrett,2.7383367139959436,7.064908722109534,10.799999999999999,13.5,0
662830,2022-06-11,Detroit Tigers,Toronto Blue Jays,Beau Brieske,Kevin Gausman,4.871559633027522,6.027522935779817,2.7150837988826817,9.854748603351954,1
663084,2022-06-11,Cleveland Guardians,Oakland Athletics,Zach Plesac,Frankie Montas,4.276595744680852,6.76595744680851,3.2631578947368425,9.842105263157897,1
663412,2022-06-11,Los Angeles Angels,New York Mets,Michael Lorenzen,Carlos Carrasco,3.7862068965517244,6.5793103448275865,3.575815738963532,8.706333973128599,1
661144,2022-06-12,Atlanta Braves,Pittsburgh Pirates,Kyle Wright,Jose Quintana,2.0367504835589942,10.340425531914892,3.3370786516853927,7.159550561797753,0
661270,2022-06-12,New York Yankees,Chicago Cubs,Jameson Taillon,Keegan Thompson,2.7995391705069124,6.90552995391705,2.8198433420365534,8.318537859007833,1
661483,2022-06-12,Chicago White Sox,Texas Rangers,Michael Kopech,Jon Gray,1.9787234042553192,8.617021276595745,4.734246575342466,9.468493150684932,1
661622,2022-06-12,Philadelphia Phillies,Arizona Diamondbacks,Ranger Suárez,Kyle Nelson,4.272935779816514,7.307339449541283,2.045454545454546,9.613636363636365,1
661679,2022-06-12,Minnesota Twins,Tampa Bay Rays,Cole Sands,Jeffrey Springs,8.526315789473685,9.947368421052632,1.438871473354232,9.39498432601881,0
661975,2022-06-12,St. Louis Cardinals,Cincinnati Reds,Dakota Hudson,Graham Ashcraft,2.759124087591241,5.386861313868613,1.1408450704225355,4.943661971830986,1
662085,2022-06-12,San Francisco Giants,Los Angeles Dodgers,Carlos Rodón,Julio Urías,3.127659574468085,12.0,3.5829383886255926,7.037914691943128,1
662127,2022-06-12,Seattle Mariners,Boston Red Sox,Robbie Ray,Kutter Crawford,4.485623003194888,9.186900958466454,8.329787234042554,12.925531914893618,0
